lobbyistName	lobbyistLastName	lobbyistFirstName	lobbystFirmName	lobbyistZip	primaryLobbyistID	annualLobbyistRegistrationId	clientName	clientZip	businessType	industryTradeType	incomeAmount	dateIncomeReceived	reportMonth	reportDueDate	fiscalYear	runDate
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Intoxalock	50325	Industry	Science/Technology	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Lada Cube	81505	Business Entity	Construction/Engineering	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Land O' Lakes, Inc.	55126	Business Entity	Agriculture	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Match Group	75231	Business Entity	Online Dating Service	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Motor Vehicle Software Corporation (Vitu)	91301	Organization	Transportation	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	MxV Rail	81001	Organization	Transportation	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	National Insurance Crime Bureau	60018	Organization	Insurance	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Neighborhood Development Collaborative	80302	Organization	Real Estate	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	QuikTrip Corporation	74134	Business Entity	Merchandise/Retail	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Sheet Metal and Air Conditioning Contractors' National Association Colorado Chapter	80204	Professional Association	Trade Association	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Spectra Centers	80020	Organization	Healthcare/Medical	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Sysco Corporation	77077	Business Entity	Food Services	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Sysco Corporation	77077	Business Entity	Food Services	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	The Phoenix	80205	Organization	Healthcare/Medical	0	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Alorica Inc.	92617	Business Entity	General Business	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Behavioral Health Group	75244	Industry	Healthcare/Medical	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Cengage Learning Inc.	02210	Business Entity	Education	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Colorado Business Roundtable	80111	Professional Association	General Business	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	CommuniCare Technology Inc.	97008	Organization	Science/Technology	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Cornerstone Government Affairs	20024	Organization	Consultant	8,833	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	CRH Americas	30338	Industry	Construction/Engineering	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Edera	20006	Business Entity	Consultant	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Heliogen Holdings, Inc.	91103	Industry	Energy	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Intoxalock	50325	Industry	Science/Technology	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Lada Cube	81505	Business Entity	Construction/Engineering	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Land O' Lakes, Inc.	55126	Business Entity	Agriculture	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Motor Vehicle Software Corporation (Vitu)	91301	Organization	Transportation	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	QuikTrip Corporation	74134	Business Entity	Merchandise/Retail	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Sheet Metal and Air Conditioning Contractors' National Association Colorado Chapter	80204	Professional Association	Trade Association	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Spectra Centers	80020	Organization	Healthcare/Medical	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Sysco Corporation	77077	Business Entity	Food Services	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	The Phoenix	80205	Organization	Healthcare/Medical	0	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Alorica Inc.	92617	Business Entity	General Business	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Behavioral Health Group	75244	Industry	Healthcare/Medical	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Cengage Learning Inc.	02210	Business Entity	Education	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Colorado Business Roundtable	80111	Professional Association	General Business	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	CommuniCare Technology Inc.	97008	Organization	Science/Technology	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Cornerstone Government Affairs	20024	Organization	Consultant	8,833	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	CRH Americas	30338	Industry	Construction/Engineering	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Edera	20006	Business Entity	Consultant	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Heliogen Holdings, Inc.	91103	Industry	Energy	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Intoxalock	50325	Industry	Science/Technology	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Lada Cube	81505	Business Entity	Construction/Engineering	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Land O' Lakes, Inc.	55126	Business Entity	Agriculture	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Motor Vehicle Software Corporation (Vitu)	91301	Organization	Transportation	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	QuikTrip Corporation	74134	Business Entity	Merchandise/Retail	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Sheet Metal and Air Conditioning Contractors' National Association Colorado Chapter	80204	Professional Association	Trade Association	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Spectra Centers	80020	Organization	Healthcare/Medical	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Sysco Corporation	77077	Business Entity	Food Services	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	The Phoenix	80205	Organization	Healthcare/Medical	0	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Alorica Inc.	92617	Business Entity	General Business	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Behavioral Health Group	75244	Industry	Healthcare/Medical	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Cengage Learning Inc.	02210	Business Entity	Education	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Colorado Business Roundtable	80111	Professional Association	General Business	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	CommuniCare Technology Inc.	97008	Organization	Science/Technology	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Cornerstone Government Affairs	20024	Organization	Consultant	8,833	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	CRH Americas	30338	Industry	Construction/Engineering	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Edera	20006	Business Entity	Consultant	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Heliogen Holdings, Inc.	91103	Industry	Energy	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Intoxalock	50325	Industry	Science/Technology	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Lada Cube	81505	Business Entity	Construction/Engineering	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Land O' Lakes, Inc.	55126	Business Entity	Agriculture	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Motor Vehicle Software Corporation (Vitu)	91301	Organization	Transportation	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	QuikTrip Corporation	74134	Business Entity	Merchandise/Retail	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Sheet Metal and Air Conditioning Contractors' National Association Colorado Chapter	80204	Professional Association	Trade Association	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Sysco Corporation	77077	Business Entity	Food Services	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	The Phoenix	80205	Organization	Healthcare/Medical	0	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Alorica Inc.	92617	Business Entity	General Business	0	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Behavioral Health Group	75244	Industry	Healthcare/Medical	0	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Cengage Learning Inc.	02210	Business Entity	Education	0	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Colorado Business Roundtable	80111	Professional Association	General Business	0	09/23/2023	September	10/16/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	CommuniCare Technology Inc.	97008	Organization	Science/Technology	0	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Cornerstone Government Affairs	20024	Organization	Consultant	8,833	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	CRH Americas	30338	Industry	Construction/Engineering	0	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Edera	20006	Business Entity	Consultant	0	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Heliogen Holdings, Inc.	91103	Industry	Energy	0	09/23/2023	September	10/16/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Intoxalock	50325	Industry	Science/Technology	0	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Lada Cube	81505	Business Entity	Construction/Engineering	0	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Van Stralen, Kara (Cornerstone Government Affairs)	Van Stralen	Kara	Cornerstone Government Affairs	80264	20235028368	20235078481	Land O' Lakes, Inc.	55126	Business Entity	Agriculture	0	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
